record_code,format_version,submission_date,reporting_agency,release_agency,coordinator,tag_code_or_release_id,tag_type,first_sequential_number,last_sequential_number,related_group_type,related_group_id,species,run,brood_year,first_release_date,First_year,First_month,First_day,First_date,Last_year,Last_month,Last_day,Last_date,release_location_code,hatchery_location_code,stock_location_code,release_stage,rearing_type,study_type,release_strategy,avg_length,study_integrity,cwt_1st_mark,cwt_1st_mark_count,cwt_2nd_mark,cwt_2nd_mark_count,non_cwt_1st_mark,non_cwt_1st_mark_count,non_cwt_2nd_mark,non_cwt_2nd_mark_count,counting_method,tag_loss_rate,tag_loss_days,tag_loss_sample_size,tag_reused,comments,release_location_name,hatchery_location_name,hatchery,stock_location_name,release_location_state,release_location_rmis_region,release_location_rmis_basin,record_origin,Cleaned up release location,Cleaned up site name,LAT,LONG,Category,Bay_release,DistanceFromHatchery_in_meters,Ocean dist_FINAL,Excl,Notes,dist_hatch,dist_ocean
T,4.1,20100224,CDFW,CDFW,8,68650,12,,,,,1,3,2008,20090505,2009,5,5,39938,2009,5,18,39951,6MOSFSPB NET,6FCSAFEA FRFH,6FCSAFEA FRFH,V,H,P,FR,,N,5000,144831,,,5000,1496,0,439667,C,0.0102,22,816,,Originally uploaded 7/16/09.  Revised unassociated release number.,SAN PABLO BAY NET PENS,FEATHER R HATCHERY,feather,FEATHER R HATCHERY,CA,CECA,SFBA,T,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,273271,41499,,,0.273271,0.041499
T,4.1,20090716,CDFW,CDFW,8,68636,12,,,,,1,3,2008,20090428,2009,4,28,39931,2009,5,20,39953,6MOSFSPB NET,6FCSAFEA FRFH,6FCSAFEA FRFH,V,H,P,FR,,N,5000,398538,,,5000,4117,0,1210837,C,0.0102,22,816,,,SAN PABLO BAY NET PENS,FEATHER R HATCHERY,feather,FEATHER R HATCHERY,CA,CECA,SFBA,N,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,273271,41499,,,0.273271,0.041499
T,4.1,20100720,CDFW,CDFW,8,68624,12,,,,,1,3,2009,20100525,2010,5,25,40323,2010,5,25,40323,6MOSFTIB NET,6FCSAFEA FRFH,6FCSAFEA FRFH,G,H,E,FR,103,N,5000,41238,0,212,5000,211,0,212,C,,26,200,,,TIBURON NET PENS,FEATHER R HATCHERY,feather,FEATHER R HATCHERY,CA,CECA,SFBA,T,San Francisco Bay,Tiburon,37.8907,-122.4454,BAY,BAY,302954,11572,,,0.302954,0.011572
T,4.1,20100720,CDFW,CDFW,8,68671,12,,,,,1,3,2009,20100506,2010,5,6,40304,2010,5,24,40322,6MOSFSPB NET,6FCSAFEA FRFH,6FCSAFEA FRFH,G,H,P,FR,98,N,5000,392330,,,5000,987,0,1181282,C,,21,798,,"Released 60% Mare Island Net Pens, 40% Wickland Net Pens",SAN PABLO BAY NET PENS,FEATHER R HATCHERY,feather,FEATHER R HATCHERY,CA,CECA,SFBA,T,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,273271,41499,,,0.273271,0.041499
T,4.1,20100720,CDFW,CDFW,8,68670,12,,,,,1,3,2009,20100430,2010,4,30,40298,2010,5,6,40304,6MOSFSPB NET,6FCSAFEA FRFH,6FCSAFEA FRFH,G,H,P,FR,98,N,5000,398016,0,494,5000,494,0,1201929,C,,21,802,,"Released 75% Mare Island Net Pens, 25% Wickland Net Pens",SAN PABLO BAY NET PENS,FEATHER R HATCHERY,feather,FEATHER R HATCHERY,CA,CECA,SFBA,T,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,273271,41499,,,0.273271,0.041499
T,4.1,20110816,CDFW,CDFW,8,68751,12,,,,,1,3,2010,20110504,2011,5,4,40667,2011,5,19,40682,6MOSFROD SELBWICNET,6FCSAFEA FRFH,6FCSAFEA FRFH,V,H,P,FR,105,N,5000,397697,,,5000,2497,0,1208384,C,,21,968,,,WICKLAND OIL NET PEN,FEATHER R HATCHERY,feather,FEATHER R HATCHERY,CA,CECA,SFBA,T,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,273271,41499,,,0.273271,0.041499
T,4.1,20110816,CDFW,CDFW,8,68750,12,,,,,1,3,2010,20110429,2011,4,29,40662,2011,5,4,40667,6MOSFSPB NET,6FCSAFEA FRFH,6FCSAFEA FRFH,V,H,P,FR,98,N,5000,397492,0,160,5000,1884,0,1202572,C,,21,870,,Average Feather Fall tag loss data used.,SAN PABLO BAY NET PENS,FEATHER R HATCHERY,feather,FEATHER R HATCHERY,CA,CECA,SFBA,T,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,273271,41499,,,0.273271,0.041499
T,4.1,20120829,CDFW,CDFW,8,60394,12,,,,,1,3,2011,20120521,2012,5,21,41050,2012,5,31,41060,6MOSFSPB NET,6FCSAFEA FRFH,6FCSAFEA FRFH,V,H,P,,,N,5000,394966,,,5000,436,0,1188990,C,0.0011,23,897,,29% released at SelbyWick 71% at Mare Island 458150 fish no net at SelbyWick,SAN PABLO BAY NET PENS,FEATHER R HATCHERY,feather,FEATHER R HATCHERY,CA,CECA,SFBA,N,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,273271,41499,,,0.273271,0.041499
T,4.1,20120829,CDFW,CDFW,8,60393,12,,,,,1,3,2011,20120516,2012,5,16,41045,2012,5,21,41050,6MOSFSPB NET,6FCSAFEA FRFH,6FCSAFEA FRFH,V,H,P,,,N,5000,391022,,,0,1178078,,,C,0.0011,21,950,,29% Released at Mare Island 71% at SelbyWick 54300 fish no net at SelbyWick,SAN PABLO BAY NET PENS,FEATHER R HATCHERY,feather,FEATHER R HATCHERY,CA,CECA,SFBA,N,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,273271,41499,,,0.273271,0.041499
T,4.1,20120829,CDFW,CDFW,8,60384,12,,,,,1,3,2011,20120505,2012,5,5,41034,2012,5,25,41054,6MOSFTIB NET,6FCSAFEA FRFH,6FCSAFEA FRFH,V,H,P,,,N,5000,9933,0,22,0,12,,,C,0.0012,21,900,,,TIBURON NET PENS,FEATHER R HATCHERY,feather,FEATHER R HATCHERY,CA,CECA,SFBA,N,San Francisco Bay,Tiburon,37.8907,-122.4454,BAY,BAY,302954,11572,,,0.302954,0.011572
T,4.1,20120829,CDFW,CDFW,8,60392,12,,,,,1,3,2011,20120503,2012,5,3,41032,2012,5,7,41036,6MOSFSPB NET,6FCSAFEA FRFH,6FCSAFEA FRFH,V,H,P,,,N,5000,389500,,,5000,392,0,1173858,C,0.001,21,977,,28% released at Mare Island 72% at SelbyWick,SAN PABLO BAY NET PENS,FEATHER R HATCHERY,feather,FEATHER R HATCHERY,CA,CECA,SFBA,N,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,273271,41499,,,0.273271,0.041499
T,4.1,20120829,CDFW,CDFW,8,60391,12,,,,,1,3,2011,20120416,2012,4,16,41015,2012,5,3,41032,6MOSFSPB NET,6FCSAFEA FRFH,6FCSAFEA FRFH,V,H,P,,,N,5000,383701,0,425,5000,812,0,1159212,C,0.0021,21,941,,Released at Mare Island,SAN PABLO BAY NET PENS,FEATHER R HATCHERY,feather,FEATHER R HATCHERY,CA,CECA,SFBA,N,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,273271,41499,,,0.273271,0.041499
T,4.1,20151002,CDFW,CDFW,8,60466,12,,,,,1,3,2012,20130521,2013,5,21,41415,2013,5,23,41417,6MOSFSPB NET,6FCSAFEA FRFH,6FCSAFEA,V,H,P,FR,,N,5000,270906,0,906,0,815234,,,C,,21,900,,"204133 tag fish released at Crockett, 67679 tag fish at Mare Island",SAN PABLO BAY NET PENS,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,CECA,SFBA,N,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,273271,41499,,,0.273271,0.041499
T,4.1,20131121,CDFW,CDFW,8,60447,12,,,,,1,3,2012,20130517,2013,5,17,41411,2013,5,25,41419,6MOSFTIB NET,6FCSAFEA FRFH,6FCSAFEA,V,H,P,FR,,N,5000,9918,,,5000,66,0,44,C,,22,913,,,TIBURON NET PENS,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,CECA,SFBA,N,San Francisco Bay,Tiburon,37.8907,-122.4454,BAY,BAY,302954,11572,,,0.302954,0.011572
T,4.1,20151002,CDFW,CDFW,8,60465,12,,,,,1,3,2012,20130509,2013,5,9,41403,2013,5,10,41404,6MOSFSPB NET,6FCSAFEA FRFH,6FCSAFEA,V,H,P,FR,,N,5000,392724,,,5000,1755,0,1183506,C,,23,900,,"240582 tag fish released at Crockett, 153897 at Mare Island.",SAN PABLO BAY NET PENS,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,CECA,SFBA,N,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,273271,41499,,,0.273271,0.041499
T,4.1,20151002,CDFW,CDFW,8,60467,12,,,,,1,3,2012,20130426,2013,4,26,41390,2013,5,8,41402,6MOSFROD SELBWICNET,6FCSAFEA FRFH,6FCSAFEA,V,H,P,FR,,N,5000,263432,0,313,5000,625,0,794824,C,,22,848,,,WICKLAND OIL NET PEN,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,CECA,SFBA,N,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,273271,41499,,,0.273271,0.041499
T,4.1,20070811,CDFW,FWS,8,62322,12,,,,,1,3,2006,20070423,2007,4,23,39195,2007,4,23,39195,6FCSUCAR BENE,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,88,N,5000,12331,,,5000,316,,,,0.0239,12,200,,,BENICIA,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,CECA,SFBA,C,Carquinez Strait,Benicia Boat Ramp,38.05727,-122.17503,BAY,BAY,267663,46855,,,0.267663,0.046855
T,4.1,20070811,CDFW,FWS,8,62323,12,,,,,1,3,2006,20070423,2007,4,23,39195,2007,4,23,39195,6FCSUCAR BENE,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,88,N,5000,12546,,,5000,322,,,,0.0239,12,200,,,BENICIA,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,CECA,SFBA,C,Carquinez Strait,Benicia Boat Ramp,38.05727,-122.17503,BAY,BAY,267663,46855,,,0.267663,0.046855
T,4.1,20090902,CDFW,CDFW,8,67019,12,,,,,1,3,2006,20070411,2007,4,11,39183,2007,4,11,39183,6MOSFROD SELBWIC,6FCSAFEA FRFH,6FCSAFEA FRFH,G,H,P,FR,,N,5000,52403,0,973,0,161150,5000,474,C,0.0088,,,,,WICKLAND OIL TERMINAL,FEATHER R HATCHERY,feather,FEATHER R HATCHERY,CA,CECA,SFBA,T,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,273271,41499,,,0.273271,0.041499
T,4.1,20090902,CDFW,CDFW,8,67020,12,,,,,1,3,2006,20070410,2007,4,10,39182,2007,4,11,39183,6MOSFROD SELBWIC,6FCSAFEA FRFH,6FCSAFEA FRFH,V,H,P,FR,,N,5000,39322,0,772,0,121351,5000,356,C,0.0083,,,,,WICKLAND OIL TERMINAL,FEATHER R HATCHERY,feather,FEATHER R HATCHERY,CA,CECA,SFBA,T,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,273271,41499,,,0.273271,0.041499
T,4.1,20090902,CDFW,CDFW,8,67016,12,,,,,1,3,2007,20080414,2008,4,14,39552,2008,4,25,39563,6MOSFSPB NET,6FCSAFEA FRFH,6FCSAFEA,V,H,P,FR,,N,5000,281543,,,0,848081,,,C,0,21,825,,Net pen release.  Feather River Hatchery Channel.,SAN PABLO BAY NET PENS,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,CECA,SFBA,T,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,273271,41499,,,0.273271,0.041499
T,4.1,20090902,CDFW,CDFW,8,68609,12,,,,,1,3,2007,20080411,2008,4,11,39549,2008,4,18,39556,6MOSFSPB NET,6FCSAFEA FRFH,6FCSAFEA,V,H,P,FR,,N,5000,261343,,,0,784308,,,C,0,21,863,,Net pen release.  Feather River Hatchery Annex.,SAN PABLO BAY NET PENS,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,CECA,SFBA,T,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,273271,41499,,,0.273271,0.041499
T,4.1,20090902,CDFW,CDFW,8,68608,12,,,,,1,3,2007,20080404,2008,4,4,39542,2008,4,22,39560,6MOSFSPB NET,6FCSAFEA FRFH,6FCSAFEA,V,H,P,FR,,N,5000,261950,,,0,788042,,,C,0,28,756,,Net pen release.  Feather River Hatchery Annex.,SAN PABLO BAY NET PENS,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,CECA,SFBA,T,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,273271,41499,,,0.273271,0.041499
T,4.1,20090902,CDFW,CDFW,8,67026,12,,,,,1,3,2007,20080411,2008,4,11,39549,2008,4,11,39549,6MOSFMAR NET,6FCSAFEA FRFH,6FCSAFEA,V,H,P,FR,,N,5000,10168,,,0,30557,,,C,0,0,0,,Net pen release.  Feather River Hatchery Annex.  Tag loss estimated.,MARE ISLAND NET PEN,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,CECA,SFBA,T,San Pablo Bay,Mare Island,38.0916,-122.2589,BAY,BAY,276880,44350,,,0.27688,0.04435
T,4.1,20090716,CDFW,CDFW,8,68631,12,,,,,1,3,2008,20090429,2009,4,29,39932,2009,4,29,39932,6MOSFTIB NET,6FCSAFEA FRFH,6FCSAFEA FRFH,Y,H,O,FR,,N,5000,76849,0,170,5000,1104,,,C,0.014,21,920,,HELD IN NET PEN FOR RELEASE IN SEPTEMBER.  FEATHER ANNEX.,TIBURON NET PENS,FEATHER R HATCHERY,feather,FEATHER R HATCHERY,CA,CECA,SFBA,N,San Francisco Bay,Tiburon,37.8907,-122.4454,BAY,BAY,302954,11572,,,0.302954,0.011572
T,4.1,20090716,CDFW,CDFW,8,68634,12,,,,,1,3,2008,20090416,2009,4,16,39919,2009,4,23,39926,6MOSFSPB NET,6FCSAFEA FRFH,6FCSAFEA FRFH,V,H,P,FR,,N,5000,397825,,,5000,4486,0,1210387,C,0.0115,21,897,,,SAN PABLO BAY NET PENS,FEATHER R HATCHERY,feather,FEATHER R HATCHERY,CA,CECA,SFBA,N,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,273271,41499,,,0.273271,0.041499
T,4.1,20090716,CDFW,CDFW,8,68635,12,,,,,1,3,2008,20090409,2009,4,9,39912,2009,4,21,39924,6MOSFSPB NET,6FCSAFEA FRFH,6FCSAFEA FRFH,V,H,P,FR,,N,5000,397598,,,5000,5282,0,1210589,C,0.0131,23,992,,,SAN PABLO BAY NET PENS,FEATHER R HATCHERY,feather,FEATHER R HATCHERY,CA,CECA,SFBA,N,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,273271,41499,,,0.273271,0.041499
T,4.1,20090716,CDFW,CDFW,8,68606,12,,,,,1,3,2008,20090410,2009,4,10,39913,2009,4,16,39919,6MOSFSPB NET,6FCSAFEA FRFH,6FCSAFEA FRFH,V,H,P,FR,,N,5000,393802,,,5000,1417,0,1192256,C,0.0036,21,558,,,SAN PABLO BAY NET PENS,FEATHER R HATCHERY,feather,FEATHER R HATCHERY,CA,CECA,SFBA,N,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,273271,41499,,,0.273271,0.041499
T,4.1,20090716,CDFW,CDFW,8,68652,12,,,,,1,3,2008,20090401,2009,4,1,39904,2009,4,3,39906,6MOSFMAR NET,6FCSAFEA FRFH,6FCSAFEA FRFH,V,H,O,FR,,N,5000,92950,,,5000,100,0,280191,C,0.0108,21,930,,,MARE ISLAND NET PEN,FEATHER R HATCHERY,feather,FEATHER R HATCHERY,CA,CECA,SFBA,N,San Pablo Bay,Mare Island,38.0916,-122.2589,BAY,BAY,276880,44350,,,0.27688,0.04435
T,4.1,20100720,CDFW,CDFW,8,68669,12,,,,,1,3,2009,20100419,2010,4,19,40287,2010,4,30,40298,6MOSFSPB NET,6FCSAFEA FRFH,6FCSAFEA FRFH,G,H,P,FR,102,N,5000,393251,0,495,5000,495,0,1190612,C,,24,800,,"Released 70% Mare Island Net Pens, 30% Wickland Net Pens",SAN PABLO BAY NET PENS,FEATHER R HATCHERY,feather,FEATHER R HATCHERY,CA,CECA,SFBA,T,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,273271,41499,,,0.273271,0.041499
T,4.1,20100720,CDFW,CDFW,8,68667,12,,,,,1,3,2009,20100412,2010,4,12,40280,2010,4,16,40284,6MOSFROD SELBWICNET,6FCSAFEA FRFH,6FCSAFEA FRFH,G,H,P,FR,118,N,5000,261595,,,0,787219,,,C,,21,796,,FRH Annex Fish.,WICKLAND OIL NET PEN,FEATHER R HATCHERY,feather,FEATHER R HATCHERY,CA,CECA,SFBA,T,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,273271,41499,,,0.273271,0.041499
T,4.1,20100723,CDFW,CDFW,8,68668,12,,,,,1,3,2009,20100406,2010,4,6,40274,2010,4,12,40280,6MOSFSPB NET,6FCSAFEA FRFH,6FCSAFEA FRFH,G,H,P,FR,118,N,5000,258683,0,654,5000,991,0,782932,C,,21,798,,"FRH Annex Fish.  Released 65% Mare Island Net Pens, 35% Wickland Net Pens",SAN PABLO BAY NET PENS,FEATHER R HATCHERY,feather,FEATHER R HATCHERY,CA,CECA,SFBA,T,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,273271,41499,,,0.273271,0.041499
T,4.1,20110816,CDFW,CDFW,8,68749,12,,,,,1,3,2010,20110413,2011,4,13,40646,2011,4,29,40662,6MOSFROD SELBWICNET,6FCSAFEA FRFH,6FCSAFEA FRFH,V,H,P,FR,98,N,5000,393254,,,5000,3341,0,1193167,C,,21,832,,,WICKLAND OIL NET PEN,FEATHER R HATCHERY,feather,FEATHER R HATCHERY,CA,CECA,SFBA,T,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,273271,41499,,,0.273271,0.041499
T,4.1,20110816,CDFW,CDFW,8,68746,12,,,,,1,3,2010,20110401,2011,4,1,40634,2011,4,7,40640,6MOSFSPB NET,6FCSAFEA FRFH,6FCSAFEA FRFH,V,H,P,FR,110,N,5000,534012,0,1136,5000,2328,0,1620224,C,,35,935,,,SAN PABLO BAY NET PENS,FEATHER R HATCHERY,feather,FEATHER R HATCHERY,CA,CECA,SFBA,T,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,273271,41499,,,0.273271,0.041499
T,4.1,20120829,CDFW,CDFW,8,60388,12,,,,,1,3,2011,20120405,2012,4,5,41004,2012,4,11,41010,6MOSFSPB NET,6FCSAFEA FRFH,6FCSAFEA FRFH,V,H,P,,,N,5000,457906,0,1713,0,1437759,,,C,0,20,808,,Fish rearing at Feather River Annex 38% released at Mare Island.62% at SelbyWick,SAN PABLO BAY NET PENS,FEATHER R HATCHERY,feather,FEATHER R HATCHERY,CA,CECA,SFBA,N,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,273271,41499,,,0.273271,0.041499
T,4.1,20151002,CDFW,CDFW,8,60464,12,,,,,1,3,2012,20130422,2013,4,22,41386,2013,4,25,41389,6MOSFSPB NET,6FCSAFEA FRFH,6FCSAFEA,V,H,P,FR,,N,5000,526043,,,5000,3093,0,1594684,C,,20,859,,388880 tag fish released at Crockett. 140875 tag fish at Mare Island.,SAN PABLO BAY NET PENS,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,CECA,SFBA,N,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,273271,41499,,,0.273271,0.041499
T,4.1,20090902,CDFW,CDFW,8,68622,12,,,,,1,3,2007,20080901,2008,9,1,39692,2008,10,30,39751,6MOSFTIB NET,6FCSJMOK MRFI,6FCSAAMN,V,H,P,FR,,N,5000,51600,,,,,,,C,0,31,100,,Number released into Tiburon Net Pen 6.21.2008.  Net pen release scheduled 9.08,TIBURON NET PENS,MOK R FISH INS,mokelumne,AMERICAN RIVER,CA,CECA,SFBA,T,San Francisco Bay,Tiburon,37.8907,-122.4454,BAY,BAY,194462,11572,,,0.194462,0.011572
T,4.1,20090902,CDFW,CDFW,8,68626,12,,,,,1,3,2007,20080611,2008,6,11,39610,2008,6,12,39611,6MOSFSPB NET,6FCSJMOK MRFI,6FCSJMOK,V,H,P,FR,,N,5000,31266,,,5000,12,0,93948,C,0.0004,0,0,,Net pen release.  Tag loss estimated.,SAN PABLO BAY NET PENS,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,CECA,SFBA,T,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,164534,41499,,,0.164534,0.041499
T,4.1,20090902,CDFW,CDFW,8,67032,12,,,,,1,3,2007,20080605,2008,6,5,39604,2008,6,6,39605,6MOSFSPB NET,6FCSJMOK MRFI,6FCSAAMN,V,H,P,FR,,N,5000,4865,,,5000,2,0,14655,C,0.0004,0,0,,Net pen release.  Tag loss estimated.,SAN PABLO BAY NET PENS,MOK R FISH INS,mokelumne,AMERICAN RIVER,CA,CECA,SFBA,T,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,164534,41499,,,0.164534,0.041499
T,4.1,20090902,CDFW,CDFW,8,68628,12,,,,,1,3,2007,20080605,2008,6,5,39604,2008,6,6,39605,6MOSFSPB NET,6FCSJMOK MRFI,6FCSAAMN,V,H,P,FR,,N,5000,20037,,,5000,8,0,60135,C,0.0004,0,0,,Net pen release.  Tag loss estimated.,SAN PABLO BAY NET PENS,MOK R FISH INS,mokelumne,AMERICAN RIVER,CA,CECA,SFBA,T,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,164534,41499,,,0.164534,0.041499
T,4.1,20090902,CDFW,CDFW,8,68615,12,,,,,1,3,2007,20080603,2008,6,3,39602,2008,6,6,39605,6MOSFSPB NET,6FCSJMOK MRFI,6FCSAAMN,V,H,P,FR,,N,5000,76409,,,5000,30,0,229335,C,0.0004,0,0,,Net pen release.  Tag loss estimated.,SAN PABLO BAY NET PENS,MOK R FISH INS,mokelumne,AMERICAN RIVER,CA,CECA,SFBA,T,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,164534,41499,,,0.164534,0.041499
T,4.1,20090902,CDFW,CDFW,8,68601,12,,,,,1,3,2007,20080508,2008,5,8,39576,2008,6,12,39611,6MOSFSPB NET,6FCSJMOK MRFI,6FCSJMOK,V,H,P,FR,,N,5000,519402,,,0,1558860,,,C,0,19,844,,Net pen release.,SAN PABLO BAY NET PENS,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,CECA,SFBA,T,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,164534,41499,,,0.164534,0.041499
T,4.1,20090902,CDFW,CDFW,8,68607,12,,,,,1,3,2007,20080509,2008,5,9,39577,2008,6,5,39604,6MOSFSPB NET,6FCSJMOK MRFI,6FCSAAMN,V,H,P,FR,,N,5000,394792,,,0,1184889,,,C,0,27,880,,Net pen release.,SAN PABLO BAY NET PENS,MOK R FISH INS,mokelumne,AMERICAN RIVER,CA,CECA,SFBA,T,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,164534,41499,,,0.164534,0.041499
T,4.1,20090902,CDFW,CDFW,8,67011,12,,,,,1,3,2006,20070423,2007,4,23,39195,2007,5,10,39212,6MOSFROD SELBWIC,6FCSJMOK MRFI,6FCSJMOK,V,H,P,FR,,N,5000,281582,,,0,845556,,,C,0,15,908,,,WICKLAND OIL TERMINAL,MOK R FISH INS,mokelumne,MOKELUMNE RIVER,CA,CECA,SFBA,T,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,164534,41499,,,0.164534,0.041499
T,4.1,20090902,CDFW,CDFW,8,67010,12,,,,,1,3,2006,20070609,2007,6,9,39242,2007,6,15,39248,6MOSFROD SELBWICNET,6FCSAAMN NBFH,6FCSAAMN,G,H,P,FR,,N,5000,400691,0,449,0,1208190,5000,1348,C,0.0033,15,897,,,WICKLAND OIL NET PEN,NIMBUS FISH HATCHERY,nimbus,AMERICAN RIVER,CA,CECA,SFBA,T,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,170457,41499,,,0.170457,0.041499
T,4.1,20090902,CDFW,CDFW,8,67021,12,,,,,1,3,2006,20070612,2007,6,12,39245,2007,6,12,39245,6MOSFROD SELBWICNET,6FCSAAMN NBFH,6FCSAAMN,G,H,P,FR,,N,5000,49755,0,94,0,149808,5000,50,C,,,,,,WICKLAND OIL NET PEN,NIMBUS FISH HATCHERY,nimbus,AMERICAN RIVER,CA,CECA,SFBA,T,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,170457,41499,,,0.170457,0.041499
T,4.1,20090902,CDFW,CDFW,8,67009,12,,,,,1,3,2006,20070605,2007,6,5,39238,2007,6,9,39242,6MOSFROD SELBWICNET,6FCSAAMN NBFH,6FCSAAMN,G,H,P,FR,,N,5000,394440,0,455,0,1185324,,,C,0,15,871,,APX 75% RELEASED INTO NET PENS,WICKLAND OIL NET PEN,NIMBUS FISH HATCHERY,nimbus,AMERICAN RIVER,CA,CECA,SFBA,T,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,170457,41499,,,0.170457,0.041499
T,4.1,20090902,CDFW,CDFW,8,67008,12,,,,,1,3,2006,20070516,2007,5,16,39218,2007,6,5,39238,6MOSFROD SELBWICNET,6FCSAAMN NBFH,6FCSAAMN,G,H,P,FR,,N,5000,401213,0,1353,0,1208429,,,C,0,15,894,,APX 85% RELEASED INTO NET PENS,WICKLAND OIL NET PEN,NIMBUS FISH HATCHERY,nimbus,AMERICAN RIVER,CA,CECA,SFBA,T,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,170457,41499,,,0.170457,0.041499
T,4.1,20090902,CDFW,CDFW,8,67001,12,,,,,1,3,2007,20080612,2008,6,12,39611,2008,6,17,39616,6MOSFSPB NET,6FCSAAMN NBFH,6FCSAAMN,G,H,P,FR,,N,5000,312228,,,5000,1105,0,940460,C,0.0035,23,851,,Net pen release.,SAN PABLO BAY NET PENS,NIMBUS FISH HATCHERY,nimbus,AMERICAN RIVER,CA,CECA,SFBA,T,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,170457,41499,,,0.170457,0.041499
T,4.1,20090902,CDFW,CDFW,8,68603,12,,,,,1,3,2007,20080606,2008,6,6,39605,2008,6,16,39615,6MOSFSPB NET,6FCSAAMN NBFH,6FCSAAMN,V,H,P,FR,,N,5000,461701,,,5000,3303,0,1395855,C,0.0071,20,845,,Net pen release.,SAN PABLO BAY NET PENS,NIMBUS FISH HATCHERY,nimbus,AMERICAN RIVER,CA,CECA,SFBA,T,San Pablo Bay,Wickland Oil Terminal,38.05931,-122.2414,BAY,BAY,170457,41499,,,0.170457,0.041499
